driverId,lat,lng,speed,bearing
D19,18.487183,73.860983,33,201
D1,18.486792,73.826421,54,96
D2,18.561993,73.862076,65,173
D29,18.557046,73.818103,5,356
D31,18.503154,73.811216,38,305
D4,18.507497,73.853343,55,266
D32,18.523982,73.825822,30,220
D37,18.505799,73.902384,69,70
D1,18.509491,73.900306,50,3
D39,18.497377,73.826016,6,209
D35,18.480904,73.822738,64,131
D19,18.486432,73.831552,64,97
D47,18.559397,73.852003,67,99
D4,18.554887,73.887371,54,196
D10,18.546077,73.891541,62,355
D18,18.548099,73.88965,0,127
D14,18.52219,73.848538,58,100
D21,18.537201,73.853393,53,116
D41,18.545495,73.891576,2,216
D21,18.506005,73.832284,95,38
D49,18.545842,73.85943,95,235
D47,18.567222,73.86618,67,329
D7,18.499253,73.813165,32,108
D2,18.546175,73.82386,114,225
D25,18.483949,73.873022,5,321
D42,18.544955,73.845576,43,139
D46,18.514829,73.863643,95,173
D48,18.478668,73.846863,68,34
D36,18.568213,73.810892,54,145
D47,18.489788,73.836182,61,326
D32,18.516525,73.877786,42,331
D21,18.506797,73.820678,5,95
D49,18.538414,73.874524,46,99
D33,18.505852,73.866024,37,231
D47,18.534026,73.854115,32,193
D21,18.526829,73.844467,67,274
D6,18.543228,73.817238,30,99
D26,18.525061,73.808525,63,244
D5,18.507182,73.893218,39,16
D43,18.569007,73.820724,1,200
D45,18.471548,73.873581,36,109
D16,18.479652,73.816558,59,136
D28,18.506085,73.898604,37,143
D1,18.550281,73.887503,59,306
D45,18.511819,73.845647,39,275
D9,18.562363,73.82953,7,68
D10,18.550428,73.872167,70,87
D32,18.535679,73.886536,52,210
D38,18.472059,73.816547,37,83
D34,18.517872,73.809348,31,132
D31,18.489961,73.814405,60,317
D50,18.47955,73.900574,51,319
D13,18.473248,73.809797,3,307
D26,18.470482,73.884052,92,47
D25,18.568474,73.857358,44,35
D19,18.475559,73.857507,38,106
D37,18.507068,73.88526,42,86
D39,18.528536,73.820434,31,156
D43,18.545042,73.871497,41,91
D5,18.493811,73.828316,39,91
D29,18.530399,73.879907,69,302
D48,18.547917,73.817218,1,20
D3,18.529648,73.879518,70,216
D9,18.515711,73.864333,30,122
D2,18.497207,73.815509,44,11
D11,18.499617,73.88337,70,70
D25,18.484737,73.831604,3,351
D49,18.565195,73.873044,63,320
D16,18.500941,73.808577,40,193
D11,18.508907,73.874548,43,146
D47,18.501932,73.88133,33,127
D15,18.559593,73.88811,65,13
D38,18.50343,73.890326,81,273
D4,18.504233,73.901882,36,128
D29,18.482625,73.826844,39,169
D23,18.491645,73.808602,63,228
D33,18.546074,73.857158,40,168
D18,18.47978,73.855719,33,107
D33,18.519834,73.856951,41,177
D46,18.557754,73.895324,59,173
D35,18.50434,73.807961,60,269
D11,18.523885,73.887774,10,151
D38,18.546004,73.811541,62,224
D9,18.487667,73.814083,54,134
D10,18.493796,73.904434,116,28
D35,18.548126,73.838615,63,276
D3,18.485992,73.861615,44,13
D9,18.478705,73.862392,54,166
D33,18.493455,73.88631,65,51
D25,18.559741,73.817622,32,268
D10,18.517871,73.84352,58,354
D14,18.489811,73.898579,39,312
D33,18.520615,73.844407,31,347
D8,18.516262,73.87905,57,305
D23,18.498723,73.838889,66,105
D7,18.570361,73.846816,51,286
D5,18.486692,73.883082,33,169
D38,18.507773,73.899222,56,214
D35,18.536013,73.890108,56,10
D1,18.481904,73.889237,43,208
D10,18.485923,73.878259,61,144
D24,18.484504,73.883676,38,307
D49,18.549402,73.809691,38,248
D14,18.48366,73.902928,66,54
D49,18.541482,73.84238,5,197
D36,18.49614,73.859706,59,255
D27,18.541167,73.887404,99,91
D24,18.529774,73.848226,42,187
D19,18.507926,73.890356,105,120
D10,18.496474,73.891051,63,316
D21,18.502468,73.82349,7,168
D10,18.565768,73.90628,43,246
D41,18.4972,73.830498,62,167
D35,18.496946,73.844196,44,202
D1,18.474746,73.824963,6,119
D25,18.563956,73.852184,95,357
D35,18.508425,73.851242,52,204
D37,18.569148,73.837673,37,295
D12,18.479525,73.895521,30,46
D35,18.563304,73.896882,96,167
D9,18.537627,73.82695,64,12
D43,18.513659,73.860876,50,266
D26,18.512431,73.892426,65,208
D37,18.537036,73.871366,41,146
D17,18.558941,73.89559,68,337
D21,18.472875,73.891732,6,336
D14,18.498097,73.896178,61,188
D39,18.54145,73.883621,54,271
D5,18.507622,73.868615,2,259
D26,18.539256,73.846405,115,311
D20,18.531534,73.833071,41,216
D8,18.490319,73.858975,54,45
D40,18.556678,73.837052,2,117
D40,18.47175,73.831968,105,64
D10,18.503251,73.835658,101,287
D6,18.49537,73.844832,65,258
D17,18.470579,73.859594,32,107
D9,18.554029,73.901386,52,192
D12,18.538879,73.876771,51,49
D9,18.543272,73.851123,64,139
D4,18.528069,73.813034,58,46
D35,18.529155,73.876008,2,297
D7,18.474455,73.905722,63,31
D7,18.475922,73.904714,52,55
D35,18.566858,73.901137,6,337
D31,18.52438,73.842597,8,172
D8,18.542133,73.901397,41,137
D14,18.505826,73.860185,81,154
D45,18.486164,73.872661,69,160
D46,18.48642,73.815847,101,109
D49,18.525189,73.837267,52,300
D24,18.492662,73.895947,52,208
D27,18.483244,73.89486,104,206
D47,18.495492,73.890838,32,35
D9,18.497528,73.824865,41,49
D25,18.51165,73.815918,94,0
D2,18.490752,73.894727,107,292
D28,18.557291,73.903169,58,52
D5,18.549999,73.824121,40,321
D48,18.541203,73.834847,46,8
D38,18.500979,73.86529,6,17
D31,18.541711,73.822626,45,135
D35,18.509175,73.899136,116,348
D8,18.554172,73.888664,98,332
D48,18.548503,73.819554,39,76
D42,18.47922,73.900434,5,340
D37,18.519378,73.894426,34,65
D32,18.471218,73.850728,56,176
D45,18.562642,73.887299,54,124
D10,18.513636,73.859874,119,330
D36,18.548558,73.892849,46,115
D1,18.540959,73.81973,111,4
D8,18.509363,73.855074,41,171
D6,18.52394,73.904841,8,317
D47,18.559569,73.89863,48,218
D15,18.502942,73.881687,42,33
D49,18.496154,73.819296,63,300
D36,18.537871,73.855993,117,141
D27,18.511169,73.836559,112,260
D17,18.519507,73.835781,3,227
D17,18.561926,73.840198,45,284
D43,18.563966,73.884972,49,185
D13,18.502902,73.89142,68,222
D7,18.476291,73.890592,33,339
D36,18.546221,73.844199,1,356
D1,18.493574,73.873213,51,184
D36,18.554917,73.899631,119,42
D18,18.510556,73.904717,49,85
D29,18.498276,73.862262,47,232
D14,18.473939,73.877239,111,63
D7,18.531441,73.852899,88,347
D48,18.493298,73.852044,113,39
D4,18.557823,73.895407,0,117
D2,18.55168,73.882301,56,195
D39,18.570354,73.864192,36,240
D21,18.563895,73.885535,3,56
D3,18.52002,73.887977,55,113
D34,18.552767,73.860495,81,352
D10,18.474688,73.825411,35,338
D50,18.548643,73.890056,33,200
D26,18.475861,73.83219,67,49
D15,18.493527,73.881315,53,46
D29,18.472845,73.827085,51,176
D16,18.517269,73.885307,99,351
D44,18.563513,73.888671,52,100
D44,18.559787,73.849318,52,72
D33,18.540467,73.814902,99,165
D39,18.489656,73.884268,1,236
D20,18.550892,73.868692,56,139
D21,18.500731,73.819105,1,6
D17,18.482107,73.855572,68,282
D16,18.506853,73.880426,53,33
D7,18.483214,73.844863,35,273
D7,18.559246,73.901511,46,115
D19,18.475757,73.894694,112,321
D11,18.530343,73.857798,5,142
D25,18.510721,73.820356,41,97
D25,18.540136,73.883861,32,42
D4,18.560968,73.830724,42,95
D27,18.522099,73.866559,111,284
D22,18.539761,73.823417,44,154
D8,18.544107,73.898418,4,158
D6,18.495459,73.8186,8,119
D9,18.542889,73.884214,83,6
D7,18.556156,73.87189,5,231
D37,18.497961,73.83695,46,61
D21,18.510515,73.836845,55,241
D3,18.542392,73.899401,99,174
D20,18.547449,73.877315,46,290
D18,18.553475,73.852508,34,85
D40,18.488965,73.844707,60,32
D31,18.500586,73.806968,9,213
D23,18.483091,73.865935,1,72
D50,18.531525,73.899695,62,177
D37,18.564838,73.874441,31,68
D16,18.537975,73.889635,70,356
D41,18.508555,73.820075,32,235
D36,18.570268,73.860321,36,42
D10,18.561427,73.90363,61,291
D13,18.513099,73.88765,66,173
D34,18.532579,73.90292,63,358
D43,18.497857,73.88232,40,68
D39,18.499002,73.824807,114,221
D48,18.478482,73.888855,70,174
D14,18.485169,73.859795,61,137
D5,18.50807,73.819776,9,302
D9,18.555256,73.885166,59,39
D33,18.491466,73.905598,3,47
D14,18.471954,73.863083,34,153
D7,18.476841,73.862437,46,297
D5,18.557968,73.889679,10,45
D28,18.480617,73.886058,39,312
D11,18.498181,73.816329,50,28
D22,18.516607,73.891053,55,127
D46,18.565626,73.880955,50,80
D6,18.542452,73.856842,3,12
D36,18.558595,73.876385,1,198
D20,18.527975,73.813843,85,103
D27,18.502173,73.898804,43,218
D46,18.536929,73.824923,89,35
D40,18.487014,73.85556,48,140
D50,18.568009,73.82149,7,209
D15,18.472409,73.88539,64,102
D44,18.476333,73.900263,69,259
D46,18.501201,73.898949,118,286
D24,18.531123,73.856129,50,264
D35,18.551415,73.877124,39,125
D17,18.544903,73.855664,3,344
D28,18.565461,73.867054,59,157
D27,18.485006,73.81802,38,269
D9,18.523252,73.853358,66,209
D44,18.498846,73.896737,32,105
D45,18.484104,73.899051,42,247
D48,18.529831,73.901605,112,107
D36,18.522801,73.850978,63,125
D10,18.532933,73.815745,35,233
D17,18.541727,73.866086,67,260
D5,18.541275,73.862118,30,21
D15,18.554735,73.880766,53,251
D41,18.477275,73.90389,52,323
D42,18.540457,73.819319,62,332
D19,18.551239,73.876642,31,44
D31,18.520887,73.834822,94,327
D4,18.535906,73.813583,34,287
D25,18.544778,73.90089,50,125
D20,18.565789,73.836679,34,230
D35,18.486612,73.825332,0,105
D9,18.543996,73.838221,2,170
D36,18.502045,73.898453,68,360
D49,18.502537,73.872852,69,256
D12,18.565254,73.89615,3,110
D44,18.482384,73.828305,80,172
D33,18.490749,73.838945,8,106
D22,18.550987,73.84958,60,18
D20,18.549956,73.81171,59,315
D46,18.497612,73.89902,37,151
D4,18.533173,73.880321,35,232
D25,18.547875,73.881633,57,337
D1,18.497539,73.878509,119,94
D35,18.560892,73.861536,57,253
D32,18.498721,73.819958,37,237
D43,18.514252,73.85905,47,112
D14,18.543266,73.885549,4,185
D14,18.551867,73.893727,100,117
D14,18.556435,73.828251,69,108
D47,18.545837,73.866726,10,102
D4,18.484417,73.872669,114,156
D43,18.55263,73.807642,1,94
D2,18.554657,73.865946,88,12
D40,18.487942,73.859839,0,195
D40,18.480982,73.855271,42,265
D32,18.509333,73.905735,60,240
D26,18.488887,73.901073,33,345
D45,18.506977,73.903583,106,236
D1,18.546687,73.826994,6,7
D31,18.515864,73.816383,107,128
D12,18.517817,73.885244,90,325
D14,18.52486,73.820675,30,324
D27,18.542211,73.837079,34,54
D19,18.541393,73.895546,57,33
D43,18.513927,73.812852,52,123
D6,18.522003,73.829614,49,292
D42,18.530736,73.822589,63,221
D47,18.491562,73.818222,107,194
D32,18.505404,73.869684,1,167
D7,18.479075,73.850851,62,300
D42,18.539442,73.861515,64,229
D34,18.548561,73.827172,10,82
D16,18.565721,73.871873,0,233
D2,18.48923,73.901597,51,40
D30,18.541388,73.853211,39,45
D47,18.541504,73.868485,66,264
D43,18.504005,73.892766,100,269
D35,18.506297,73.888221,36,54
D14,18.521793,73.807367,44,66
D47,18.517236,73.905224,10,335
D32,18.497991,73.850017,34,39
D44,18.487276,73.883885,65,54
D44,18.542701,73.829751,37,185
D13,18.47604,73.817493,115,171
D24,18.508204,73.905143,106,43
D32,18.554666,73.811147,8,225
D47,18.493814,73.851262,39,264
D6,18.563621,73.810586,4,285
D8,18.550017,73.840963,35,313
D47,18.472159,73.873122,49,149
D48,18.538053,73.90128,117,281
D46,18.519719,73.844413,69,134
D8,18.54283,73.818714,5,260
D31,18.558084,73.864072,51,277
D45,18.540946,73.836962,35,203
D43,18.498921,73.852728,1,100
D2,18.543607,73.807377,116,248
D48,18.49089,73.851484,53,237
D23,18.492311,73.905337,70,33
D38,18.5271,73.815525,67,221
D40,18.500711,73.82432,64,175
D4,18.478014,73.816469,89,151
D9,18.515149,73.830707,9,47
D1,18.482405,73.850223,10,96
D11,18.503265,73.866175,9,231
D24,18.549688,73.838801,0,177
D6,18.482017,73.818085,87,206
D50,18.480918,73.891723,33,107
D33,18.470716,73.877843,68,231
D9,18.561122,73.86998,69,194
D31,18.493822,73.85954,53,0
D46,18.519178,73.891041,117,52
D41,18.535521,73.841956,34,269
D43,18.55497,73.877977,30,261
D2,18.514635,73.855802,47,21
D43,18.566133,73.833713,83,357
D47,18.525691,73.89464,68,33
D28,18.497944,73.838686,40,355
D40,18.520285,73.891998,64,143
D29,18.536602,73.826609,3,352
D38,18.55144,73.856439,1,280
D15,18.501126,73.821153,58,24
D7,18.479912,73.817337,34,324
D11,18.499152,73.876198,37,225
D26,18.484797,73.862023,35,58
D10,18.493271,73.900123,30,243
D26,18.472492,73.882659,56,156
D33,18.562977,73.813569,103,140
D29,18.514159,73.819395,67,283
D26,18.481098,73.888341,81,255
D21,18.496005,73.837688,33,116
D46,18.479774,73.892738,47,316
D38,18.565126,73.858837,44,313
D15,18.550044,73.882064,62,186
D46,18.547712,73.869196,63,145
D11,18.514248,73.846196,68,127
D24,18.501548,73.854535,63,176
D40,18.514433,73.822143,59,148
D28,18.493811,73.854053,38,323
D14,18.549478,73.897259,37,330
D39,18.478228,73.817536,59,261
D22,18.507605,73.898569,53,5
D48,18.565124,73.822331,3,275
D1,18.47043,73.812508,99,344
D7,18.5476,73.84354,35,186
D23,18.542908,73.811111,65,127
D45,18.524302,73.817261,64,103
D25,18.566558,73.822583,44,221
D2,18.569151,73.8675,59,194
D6,18.490981,73.8538,32,293
D29,18.486909,73.869127,2,69
D40,18.550602,73.90587,65,294
D38,18.530835,73.903201,30,11
D35,18.476371,73.813707,33,196
D15,18.506107,73.880497,1,299
D46,18.488138,73.886328,112,182
D35,18.475064,73.875453,8,252
D30,18.561251,73.899783,86,4
D7,18.563005,73.813178,60,213
D34,18.503077,73.830933,53,347
D19,18.476198,73.845681,57,285
D30,18.540033,73.840444,95,16
D13,18.555235,73.84159,53,301
D28,18.507672,73.856241,98,180
D25,18.499494,73.86914,42,306
D41,18.485224,73.825764,36,160
D38,18.546039,73.850814,46,86
D29,18.498771,73.850685,39,42
D48,18.508737,73.879628,8,225
D20,18.54341,73.865902,49,129
D28,18.504443,73.817176,3,277
D3,18.545237,73.882661,66,312
D11,18.477271,73.88605,104,147
D39,18.492009,73.881663,69,78
D19,18.53237,73.82056,45,100
D40,18.539216,73.841667,54,99
D40,18.508365,73.901338,32,201
D16,18.545175,73.878576,37,260
D39,18.523507,73.817752,52,337
D34,18.561164,73.898144,32,222
D26,18.548823,73.875622,54,176
D48,18.488993,73.815655,45,289
D1,18.550721,73.822609,60,341
D2,18.525929,73.831667,35,357
D10,18.566278,73.867294,66,105
D18,18.545951,73.891817,30,108
D43,18.518802,73.894014,39,12
D17,18.499438,73.863529,68,167
D41,18.503667,73.837531,42,123
D12,18.557685,73.875666,51,257
D47,18.486822,73.860114,59,200
D46,18.528799,73.840143,56,137
D37,18.494591,73.871708,56,266
D35,18.519233,73.820013,47,221
D38,18.514719,73.856366,1,21
D13,18.471135,73.835472,56,261
D9,18.562254,73.881679,46,79
D8,18.55943,73.834041,95,51
D13,18.512265,73.830714,62,331
D1,18.52981,73.866178,107,130
D48,18.569551,73.819271,65,67
D6,18.552406,73.848679,110,159
D35,18.48554,73.812481,35,178
D11,18.503273,73.858305,41,56
D25,18.496681,73.815404,38,333
D9,18.517224,73.829339,102,359
D20,18.548405,73.899745,52,52
D43,18.497128,73.869735,2,286
D50,18.557143,73.884323,47,149
D45,18.567174,73.8947,38,315
D20,18.533417,73.900317,63,250
D10,18.487014,73.837484,50,308
D27,18.518014,73.896499,67,262
D41,18.474892,73.839845,54,304
D35,18.489936,73.837455,62,329
D31,18.547324,73.86319,64,271
D33,18.473254,73.885276,43,3
D43,18.471534,73.828817,10,159
D42,18.488294,73.882788,82,30
D15,18.511717,73.831232,33,116
D10,18.541154,73.83915,5,337
D10,18.481286,73.880897,85,116
D23,18.551425,73.903711,119,278
D10,18.538287,73.896098,53,221
D4,18.507856,73.83217,52,11
D49,18.565577,73.901722,3,166
D49,18.480749,73.819273,49,244
D15,18.519891,73.849174,39,50
D33,18.472216,73.8346,2,309
D44,18.547746,73.835597,101,203
D15,18.522269,73.86775,6,206
D40,18.527181,73.851098,43,3
D27,18.514224,73.833397,60,254
D9,18.514167,73.890271,8,57
D4,18.550254,73.831762,40,330
D16,18.522517,73.846431,64,353
D35,18.492189,73.846561,6,338
D3,18.495181,73.811545,100,117
D42,18.484454,73.873355,47,222
D8,18.504113,73.807721,62,35
D4,18.49557,73.835218,103,239
D10,18.506105,73.88377,31,3
D46,18.530266,73.900167,113,90
D19,18.473877,73.832603,35,267
D31,18.498118,73.87364,42,243
D8,18.525788,73.832414,4,162
D19,18.488083,73.883994,69,323
D4,18.542832,73.81124,66,294
D38,18.479005,73.840259,66,18
D1,18.562821,73.853685,4,174
D46,18.486637,73.884138,40,19
D49,18.48272,73.884971,1,140
D3,18.560501,73.897444,50,337
D34,18.533297,73.821039,58,169
D3,18.490172,73.834475,91,222
D4,18.504124,73.848995,44,149
D19,18.509965,73.890368,54,56
D12,18.490037,73.901977,37,115
D18,18.470828,73.820577,54,297
D17,18.545506,73.836387,0,201
D32,18.495379,73.866624,69,31
D30,18.563006,73.897449,7,146
D7,18.47441,73.851586,45,138
D3,18.520791,73.867551,47,173
D40,18.541296,73.881451,33,338
D39,18.505332,73.809685,53,335
D9,18.562841,73.867794,34,205
D43,18.503725,73.811294,70,87
D45,18.471271,73.89502,44,233
D26,18.54909,73.89356,32,323
D32,18.521691,73.881602,53,88
D7,18.519528,73.866056,9,65
D6,18.49302,73.883674,30,301
D3,18.529495,73.898676,109,121
D45,18.488633,73.851351,100,256
D18,18.503181,73.836134,37,131
D42,18.522557,73.895315,31,328
D23,18.526403,73.898415,33,231
D3,18.476779,73.826432,112,272
D20,18.543392,73.836807,69,95
D43,18.530458,73.832932,70,275
D39,18.480237,73.874512,58,237
D4,18.472376,73.82582,69,10
D36,18.51104,73.832847,45,289
D13,18.564839,73.844496,62,357
D44,18.496272,73.851778,54,215
D24,18.568995,73.839458,67,345
D37,18.509243,73.841016,33,275
D6,18.51703,73.886964,60,261
D48,18.503478,73.814968,64,315
D10,18.526873,73.888558,54,159
D27,18.493005,73.861076,33,191
D19,18.565796,73.836714,63,158
D26,18.503363,73.835489,31,104
D38,18.569227,73.873574,3,85
D36,18.536468,73.808538,50,224
D2,18.517572,73.879519,35,203
D33,18.547677,73.857051,58,84
D5,18.542439,73.899647,89,214
D32,18.479625,73.819932,66,262
D16,18.535089,73.847628,107,14
D18,18.531394,73.812533,47,318
D41,18.546392,73.88918,4,136
D24,18.569538,73.820373,36,282
D29,18.511383,73.870832,51,211
D26,18.565339,73.839983,48,96
D35,18.507798,73.877625,54,341
D4,18.523149,73.819114,101,247
D31,18.56693,73.88196,4,231
D49,18.473938,73.88816,35,112
D20,18.529618,73.821622,55,277
D47,18.472511,73.889074,5,119
D22,18.525327,73.906667,44,193
D44,18.51835,73.884545,83,320
D3,18.507757,73.900655,32,51
D30,18.530444,73.868407,89,21
D39,18.533278,73.845263,31,131
D14,18.522319,73.85663,2,209
D41,18.484893,73.815898,37,197
D21,18.507751,73.867984,86,173
D27,18.512562,73.878787,50,332
D15,18.523825,73.862475,7,155
D39,18.521437,73.841612,70,344
D48,18.506814,73.897161,2,276
D29,18.544618,73.871922,9,118
D35,18.567334,73.821883,104,79
D23,18.529066,73.863764,43,294
D32,18.536501,73.842503,42,163
D23,18.500532,73.809271,37,161
D12,18.515327,73.830883,41,38
D48,18.470799,73.855762,61,169
D24,18.526728,73.899966,117,266
D29,18.511425,73.89542,44,223
D5,18.525852,73.861278,43,49
D35,18.559636,73.870098,68,218
D39,18.518212,73.862142,95,186
D10,18.470427,73.849042,64,108
D31,18.533643,73.836093,52,354
D6,18.501725,73.819136,42,346
D27,18.521092,73.81145,10,332
D36,18.504784,73.868379,3,289
D40,18.495149,73.851052,45,168
D45,18.523694,73.893084,2,92
D39,18.528711,73.889068,9,33
D50,18.534226,73.82926,52,25
D50,18.51736,73.828944,49,65
D23,18.534006,73.87245,61,237
D30,18.570388,73.806829,84,70
D11,18.487033,73.870647,49,14
D40,18.480085,73.883184,31,49
D50,18.483887,73.901317,85,268
D42,18.521675,73.819029,47,119
D34,18.489925,73.881583,41,191
D43,18.56679,73.819545,46,75
D18,18.558845,73.84369,67,110
D50,18.48499,73.86905,68,70
D50,18.526274,73.873405,52,23
D20,18.528551,73.872165,6,137
D7,18.478018,73.859298,5,210
D17,18.548159,73.863188,0,355
D36,18.543906,73.815185,117,158
D4,18.528286,73.886696,53,142
D23,18.523341,73.874463,47,330
D25,18.560351,73.8367,1,143
D31,18.543942,73.890247,65,138
D46,18.523271,73.892754,32,183
D19,18.48435,73.884854,55,228
D25,18.548425,73.905722,51,205
D8,18.489473,73.813334,54,151
D31,18.474601,73.824171,50,55
D42,18.569841,73.887555,0,72
D14,18.499624,73.821605,97,57
D43,18.545094,73.820747,49,51
D7,18.472883,73.818726,44,149
D42,18.488097,73.81877,67,220
D24,18.491973,73.862881,39,354
D21,18.518895,73.890474,65,165
D24,18.527982,73.810313,32,195
D48,18.517928,73.88055,69,308
D49,18.495935,73.850619,46,67
D38,18.479534,73.85306,30,256
D35,18.545844,73.895506,91,241
D11,18.551514,73.849007,4,350
D15,18.48292,73.858432,59,99
D17,18.549998,73.858543,39,209
D41,18.473845,73.90356,40,115
D4,18.518655,73.875657,35,140
D20,18.508546,73.812328,43,332
D16,18.539019,73.837152,44,249
D20,18.485678,73.811557,67,42
D13,18.570273,73.886132,52,109
D25,18.550347,73.828774,66,272
D18,18.506279,73.806937,33,214
D1,18.546165,73.823486,57,215
D37,18.511922,73.889738,64,209
D10,18.496714,73.850981,68,243
D10,18.495493,73.839011,8,39
D24,18.555281,73.868285,50,164
D15,18.508528,73.864862,63,68
D15,18.499874,73.832585,65,110
D26,18.49998,73.86689,56,140
D36,18.522139,73.830223,43,330
D17,18.4843,73.883488,59,316
D43,18.537016,73.854916,115,66
D12,18.492926,73.905724,36,271
D15,18.530478,73.874684,48,235
D24,18.495474,73.83061,66,248
D18,18.546061,73.86226,30,315
D23,18.503195,73.884043,57,308
D8,18.568166,73.813877,41,252
D26,18.557141,73.893862,9,151
D24,18.492883,73.865076,33,308
